"Заказываю через http://cash4brands.ru/ulmart/.refid=26812  здесь САМЫЙ ВЫСОКИЙ кэш бэк со всех покупок на AliExpress.com, taobao.com, Alibaba.com.ulmart и других сайтов - (кэш бэк - воврат -  17,00 руб с заказа на 817,12 руб.) Начисление за покупку -. через пару минут, вывод - через 2 недели после покупки; Нет минимума на вывод - можно заказать и получить даже 1 рубль. Моментальный вывод средств на: На телефон, Webmoney, Qiwi, Яндекс.Деньги, MasterCard, Visa, PayPalНакопления с покупок уже выводила - это работает.",5,4,0
"В декабре был куплен жесткии внешнии диск WD 500 Гб, заказ номер 0003493668 с гарантией 744 дня. Под конец гарантии он умер. Сдал на экспертизу - признали брак. С обменом на аналогичный постоянные проблемы, так как стоил он 1740, а сейчас 3300 рублей. Очень негативный осадок. Больше никаких покупок делать не буду и вам не советую.",1,9,3
"Для корпоративных клиентов просто отстой. Любой самый мелочный вопрос с оформлением документов может решаться месяцами. За стандартными фразами типа ""извините за доставленные неудобства"" - полный пофигизм и наплевательское отношение.",1,7,1
"В личном кабинете были зарегистрированы подарочные сертификаты на сумму 10 000 руб., через неделю не успев воспользоваться данными денежными средствами личный кабинет был взломан, деньги были списаны на заказы неизвестного человека, т.е. в прямом смысле у меня были украдены деньги.. Т.е. Юлмарт не гарантирует безопасности сохранности денежных средств на своем сайте, т.к. по моему мнению изменение важной информации, как ФИО, логин, пароль должно происходить только через смс уведомление с высланным подтверждением кодом.",1,5,0
"Добрый день, уважаемые потребители, друзья. С целью предостережения Вас, поведаю свою неприятную историю, которая наложила темное пятно недоверия на компанию Юлмарт и заставила меня изменить свои предпочтения при выборе магазиновбытовой электроники. Компанию Юлмарт изначально уважал, несколько раз приобретал небольшие товары и до недавнего времени проблем не было. Месяц назад в честь дня моего рождения получил подарок, купленный моими друзьями в интернет-магазине Юлмарт. Конечно мои друзья торопились, так все делали в последний день, поскулькузанятые люди. Обращаю внимание, что в соответствии с программой Юлмарт, которая описана на официальном сайте и с условиями которой пестрят плакаты в магазинах Юлмарт - любой товар подлежит возврату в течение 30 дней при соблюдении ряда условий. В качестве подарка был выбран достойный домашний кинотеатр хорошего производителя. Пока подарок был доставлен в мою квартиру (живу за гордом), пока собрались его распоковать.. прошло некоторое время. После многих попыток разместить все оборудование домашнего кинотеатра (8 элементов) в квартире стало понятно,что кинотеатр не вписывается, как по размеру, так и по стилю интерьера. Было принято решение о возврате товара в магазин. Укладываясь в регламентированные сроки (30 дней), однако, по прошествии 3 недель со дня покупки, я прибыл в магазин в надежде получить свой подарок в денежном эквиваленте. Сразу скажу, что продолжительный срок связан с активной работой на должности рук-ля строительной компании, которая, кстати, являетсЯ корпоративным клиентом компании Юлмарт, что сделало ""непартнерский удар"" еще неприятнее. Надеюсь этот факт может как-то свидетельствовать о честности и серьезности этого сообщения. Общение с отделом гарантий было коротким - ""Скажем сразу, есть мелкие царапины и принять товар мы не можем"". Естественно какие-то мои доводы молча выслушивались и далее комментировались по инструкции.Ответ четко - ""есть повреждения, связанные с неаккуратной эксплуатацией"". Это не могло меня не задеть, учитывая принципиальность и честность и тот факт, что кроме того, что колонки простояли пару дней в углу и система даже не подключалась к питанию, все оборудование практически 100% времени лежало в коробке. Вспоминая о сломанной пенопластовой упаковке, склеенной скотчем, об отсутствии защитных пленок на глянцевых поверхностях (на что не было должным образом обращено внимание),я попросил проверить историю товара, намекая на явные признаки бывшей эксплуатации. На все это я получил письменный отказ, после чего написал все объяснения и запрос на возврат денег и объяснение причин продажи б/у товаров, как новых. На что в течение20 мин. я получил, очередной отказ с указанием главной причины (внимание.) - несоблюдение сроков возврата по закану РФ - 7 дней. Как будто и не было никакой программы с 30-ю днями. Еще питая некоторую надежду я написал все претензии на официльную почту Юлмарт, с просьбой отследить всю историю товара и провести независимую экспертизу, на что через день получил ответ. Было уже даже смешно, что ответ пришел от того самого сотрудника в моем городе, который составлял и подписал все отказы в отделе гарантии)).Считаю своим гражданским долгом предупредить всех клиентов компании Юлмарт об осторожности и возможном обмане со стороны магазина. Как минимум не стоит полагаться на удачу и необходимо проверять все товары на месте. Иначе возможно окажется, что Вашим будущим телефоном кто-то уже красовался ранее из сотрудников компании, а электробритва или эпилятор уже тестировался). Всем удачи всю инф. готов документально подтвердить при необходимости.",1,16,5
"Заказ товара в этом магазине это игра в лотерею, т.е. вопросы наличия товара, возможности его доставки и цена решается уже после поступления заказа. Заказал зимние шины к началу зимнего сезона, а точнее к 7 октября. 7 ноября ни СМС, ни письма на имэйл не получил и решил посмотреть состояние заказа на сайте. Заказ оказался в разделе невыкупленные. Созвонился с оператором, мне объяснили, что пришла только одна шина и предложили продлить заказ. Я заказал другую резину в надежде на то, что этот товар придёт быстрее. Не тут то было, ситуация повторилась. По звонку оператору я снова продлил заказ, но и к новому сроку товар не пришёл. Помимо того мне сообщили, что цена на шины выросла, НО мне милостиво предложили эти шины по старой цене. Я повёлся... Сегодня 27-е октября, на дорогах снег,а я катаюсь на летней резине. Оператор даже не стал утруждаться и предлагать мне новый срок или другие шины, да и я уже не горю желанием что-либо заказывать в этой шараге. Раньше работа Юлмарта была на достаточно приличном уровне. На данный момент этого магазина практически не существует. Всё, что можно было купить в нём дешевле и с быстрой доставкой можно приобрести в других магазинах на лучших условиях.",1,9,0
"20 сентября оставлял сообщения для обратной связи. Суть сообщения такова: заказал новые наушники,приехал забирать,а там наушники,запакованные в салафанновую плёнку,то есть целостность упаковки нарушена,но при этом мне его впихивали под видом нового товара.Мне ответил менеджер:""Добрый день, Константин Спасибо за форму обратной связи. Приносим извинения за предоставленные неудобства. В связи с сбоем программы перемещения товара, по ошибке на Ваш заказ был выслан товар по акции СЛИВ. В качестве компенсации на ваш личный кабинет будет зачислено 400 XXL бонусов. С уважением, Осадчий Сергей Менеджер представительства, Компания ""Юлмарт"", Тел.: 8 (495) 287 42 41 http://www.ulmart.ru""По прошествию двух дней я не заметил бонусов,решил напомнить о себе и узнать,где же обещанные бонусы. Мне ответил все тот же менеджер: ""Добрый день, Спасибо за форму обратной связи. Приносим извинения за предоставленные неудобства. В ближайшие дни Ваши бонусы будут зачислены. Мы о Вас не забыли. С уважением, Осадчий Сергей Менеджер представительства, Компания ""Юлмарт"", Тел.: 8 (495) 287 42 41 http://www.ulmart.ru""С тех пор прошло полторы недели, обещанного все нет. Делаю выводы,что сервис находится на нуле и если желаете,что бы вам по цене нового товара предоставили дисконтный или бывший в использовании товар,то смело заказывайте здесь. А за потраченное зря время менеджер пообещает начислить Вам бонусов, но в итоге так и не начислит. Берите б/у товар по цене нового.Денег нет,все доброго и хорошего настроения Вам.",1,0,0
"Не начисляют бонусы за маркетинговые акции. 30 дней прошло. Постоянно врут, то сбой, потом было начислено, потом товар не участвовал, потом дайте код клиента(как интересно до этого без кода отвечали), потом ответим завтра, потом все сначала",1,1,0
"Ужасная контора юлмарт.. В Свиблово 26.07.2016 нет даже гибкой розетки (удлинителя) для проверки электротехники (кустореза Black@Decker). Тогда не продавайте такой товар, ели его нельзя проверить. Но человек 6(шесть) работничков, ""не повернув головы кочан и чувств никаких не изведав"", напутствовали: ""...дома проверите - есть же 2 недели..."". Закон ""О Защите..."" знаю без них. Продавали бы спички и батарейки, если нет розеток...",1,3,0
"Сам магазин испортился.Ценовая политика не очень,раньше если спрашивали где быстро и не очень дорого...,то я советовал Юлмарт,теперь же я отвечаю,только не юлмарт и уж тем более не по этому адресу.Сначала кинули с покупками утром,так что круглосуточность под вопросом,а вчера кинули с гарантией,типа база не работает...Может это так работает магазин на ул.Снежная 26,но таким подходом бросает тень на всю сеть.",1,5,1
Ужасный магазин. Столкнулся с невыполнением заказа впервые. Мурыжили 25 дней. Информации ноль. Пока сам не позвонил. Объяснение просто убило. Товар отсутствует на складе. Сплошной бардак...,1,9,1
"Не возвращают деньги на карту22.04.16 заказывал товар через сайт (№ заказа №0033829383), я оплатил онлайн картой, ждать исполнение заказа велели до 28.04. 28.04 их представитель сообщил, что заказ исполнен не будет (отказ поставщика), в ""перезаказе"" также отказал, сообщил, что вернут деньги на карту. Сегодня, 25.05.16 - денег нет. На мои запросы, магазин отвечает с опозданием и не по существу, сперва сообщил, что деньги были мне переведены 28.04, потом якобы ошиблись и перевели только 06.05, а сейчас - ""обращайтесь в Ваш банк"", при этом информацию (квитанцию или платежку) о переводе предоставить отказываются. Мой банк поступление денег не подтверждает, просит квитанцию или платежку.",1,8,1
В сентябре 2014 наша компания приобрела материнскую плату. Плата оказалась неисправна.  Что после трёх месяцев проверок было признано компанией. И дальше понеслось смена менеджеров переписка документов. Всё сделано чтоб не выполнять  обмен по гарантии. Полтора года издевательств. С этой компанией работать нельзя. На рынке много других порядочных компаний. думающих о своих клиентах больше чем о своей прибыли.,1,8,1
"14.04.16 купил игровую мышь Logitech G602. Привезли, осмотрел, вроде все в порядке. Когда дома вскрыл упаковку, то обнаружил, что на корпусе мышки есть небольшая, малозаметная трещинка. Под блистером трещинка была не видна и по этому я ее не обнаружил при получении товара. Даже когда вскрыл, то не сразу ее увидел. Позвонил в магазин, мне сказали, что нужно написать письмо через форму обратной связи. Сегодня мне пришла отписка из магазина, что я должен был проверять при получении все. Они ничего не проверяют и ответственности за это не несут никакой. Больше ничего в этом магазине покупать не намерен и всем знакомым посоветую обращаться в другие магазины.",2,12,1
"Никогда ничего у них не покупайте.Магазин не хочет нести ответственность за бракованный товар.Купил 09.03.16 подогреватель бутылочек, заказ №00332300637.Уже месяц пытаюсь вернуть деньги за .Сначала мурыжили 21 день экспертизой, потом позвонили и пообещали вернуть деньги.Но деньги никто не вернул, на пункте выдачи, в г. Воскресенске менеджер  Артем Клеменко предлагал заполнить какие то филькины документы,деньги в итоге вернуть отказался ссылаясь на внутренний распорядок компании. Я писал претензию, приходил с паспортом.Нарушают закон как хотят.Незадолго до этого заказывал в этой же компании тормозные диски.Долго звонили, перезванивали, говорили, что один на одном складе, другой на другом. Несколько раз объяснял, что меня интересуют только 2 шт и вместе. Но и тут они оплошали, отправили мне 1шт, а второй пообещали через неделю...Вобщем если не хотите гемороя, не связывайтесь.",1,10,2
"покупал в магазине чехол для телефона,затем увидел, что он имеет следы клея и решил поменять,так вместо того,что бы просто сказать, что товар последний,они(торгаши) сделали возврат денег на карту,с которой я оплачивал товар и мне пришлось ждать еше некоторое время ,что бы повторно купить свой товар.",1,4,1
"Служба поддержки и служба безопасности - боты. На днях взломали личный кабинет, на счете числилась немалая сумма в виде баллов, накопленных за предыдущие покупки. Служба поддержки вторые сутки шлет отписки с общими фразами, вроде ""помочь вам не можем"". Для расследования специалисту поддержки сайта Алле Афанасенко была предоставлена запрошенная ею же информация о последнем заказе, адресе эл. почты и прочее, причем информацию на личную почту сотрудник принимать отказывается и неоднакратно перенаправляет в ""обратную связь"" на сайте. За двое суток подобного троллинга со стороны сотрудника сайта вопрос остался нерешенным, магазин отказывается нести ответственность за сохранность личных данных своих клиентов (следовательно, и их личных средств, числящихся в личном кабинете пользователей). Таким образом, расследовать кражу средств сотрудники или не способны, или нет у них такого желания. Совет всем, хранящим там средства - тратить их сразу же, т.к. служба безопасности магазина не может помочь клиенту в случае взлома.",1,7,1
"Заказала на  сайте телефон с доставкой. Телефон был заказан в подарок на ДР. В результате из магазина пришла пустая коробка вместо телефона. Так как курьер оставил посылку не адресату, то проверить сразу не удалось. Как только вскрыли коробку позвонили в магазин, на что получили ответ, что виновата служба доставки и магазин ничего возмещать не собирается. Отвратительный сервис и отношение к клиентам.",1,7,1
Купил в этом магазине Видеорегистратор Продали и нашли быстро да. а вот когда он сломался пошли одни обещания проходите через две недели максимум. потом еще через неделю. потом мы вам новый заказали и тишина.. потом прихожу ругаюсь пишу заявление на возврат денег. ждите 45 дней. Вопрос зачем врать сразу сказали мол так и так деньги получите через две недели и все. Вобщем левая конторка и народ валит просто толпой в отдел гарантийного обслуживания. Такие конторки надо закрывать. Покупал в Нижнем Новгороде ул. Тимирязева,1,7,0
"Лохотрон конкретный. По проводимой акции, якобы Вы покупаете товар и Вам на сотовый 3000руб или 1000руб. а может и другая сумма, не обольщаетесь, никто и никогда  Вам по этой  Акции от этой организации никаких денег не вернет за купленный Вами товар.",1,5,1
"Магазин скатился совсем. Товар блин по штучно и недоступен как всегда где удобно забрать. насколько знаю дефицита нет. как минимум одна позиция должна быть хоть по 10 штук на магазин. причем цены завышены. по гарантии вас вынуждают 45 дней ждать. когда поломка на лицо вместо ремонта. ваш товар будет кататься больше. логистика работает через одно место. могут и превысить срок и этот. приезжает после ремонта, а ремонт только на бумаге. на деле можете получить товар с той же проблемой и у вас еще на 15 дней заберут. на подмену не чего не дают. раньше брак решалось дня за три, а сейчас до 21 дня. в гарантии готовы отказать даже из мелкой царапины.",1,6,0
"Заказал ноутбук 16/12. В день доставки заблаговременно позвонил в магазин узнать все ли  в порядке. Уверили, что бы не волновался, товар на доставке. Однако не, к назначенному времени, ни раньше, ни позже курьер не позвонил. Естественно, товар не доставлен. Когда понял, что чуда ждать не приходиться, начал звонить в магазин. В течении часа слушал музыку для неудачников, но человеческого голоса не услышал, объяснений не получил.Более того звонил сегодня в 8:30, дежурный оператор сказал, что в 10 часов со мной свяжется отдел доставки. До 11 часов никто не звонил. В очередной раз позвонил сам.Дежурный оператор сказал, - ""Ваш товар вчера не доставили, не доставят и сегодня, может быть доставят завтра, но не факт"". Иными словами, товар должен быть доставлен вчера, его не доставят наверное и завтра, при этом, крохи информации мне приходиться вытягивать из сотрудников клещами.","2,5",14,0
"Попал я на 5 штук. Приобрел в Юлмарте Коньково  НЖД Seagate ST2000DM001 (заказ № 0014495896) и не проверил в магазине (раньше проблем не было). Дома сразу понял, что он нерабочий - BIOS его не видит, а система опознает (но размер 128Гб) и при инициализации выдает ошибку ввода-вывода. Отнес в гарантийный, а там меня послали…   Написали, что диск имеет механическое повреждение (вмятину на углу).  Если его показать незаинтересованному человеку, он никакой вмятины на нем не найдет, я проверял. Можно только заметить, что одна из 4 угловых шайб крышки как бы надрублена. Не представляю, как можно сделать это. Естественно, я не идиот, чтобы бросать или стучать зубилом по дисководу. Так что теперь после этой “подставы"" буду обходить ЮЛМАРТ стороной, а другим советую быть осторожней с этой конторой.",3,20,0
"В ночь с 28 на 29 ноября 2014 года, мы приехали в магазин Юлмарт в Коньково для того, чтобы приобрести видеорегистратор. Свою покупку мы оформили в 00 часов 50 минут, предварительно отстояв очередь в кассу около 20 минут (хотя стояли вторыми. Перед нами мужчина тоже что-то выяснял и как я поняла, он заплатил деньги, а товар ему не нашли). Ну это ладно. После того, как чудо свершилось и мы все-таки оплатили заказ началась новая история нашей покупки. В окне выдачи не было ни одного работника Юлмарт. Прождав 30 минут я обратилась на кассу, с просьбой ответить, сколько нам еще ждать покупку. На мой вопрос кассир ответа дать не смог и через некоторое время в зале ожидания появился работник Юлмар и сказал, что из-за технического сбоя нам нужно подождать еще минут 40. ХОТЯ В ЭТО ВРЕМЯ В КАССЕ ТОВАРЫ ОПЛАЧИВАЛИСЬ. Странный сбой какой-то. По истечении 40 минут я снова обратилась в кассу рядом с которой стоял охранник. Услышав мой вопрос он только усмехнулся, а затем, когда я попросила книгу жалоб (с которой мне также отказали), он сказал : "" Пожалуйтесь, пожалуйтесь. может чего-нибудь и изменится. У нас всего два работника и они не успевают и машину разгружать и товар отпускать..."" Моему возмущению не было предела. ЭТО ВСЕ ЭТО ВРЕМЯ МЫ ЖДАЛИ, КОГДА БУДЕТ РАЗГРУЖЕНА МАШИНА С ТОВАРОМ. Когда товар начали выдавать, время уже было третий час. Работник в окне выдачи так же не отрицал того момента, что мы ждали разгрузку машины... домой мы приехали в три часа и в шесть встали, т.к. нам нужно было ехать в другой город.... Первый раз столкнулась с таким хамским отношением к своим покупателям. Видела всякое, но такого....... прошу Вас выяснить данный факт и принять меры к исключению подобных ситуаций.",1,30,3
"Покупаю очень часто самые разные товары - от наушников до памперсов. Пунк выдачи (аут пост) находится в, по счастью, в соседнем доме. Доставка ни разу не подводила. Всегда в указанный срок - т.е. на следующие сутки, если заказ сделан до 20:00. Иногда даже радовало, когда заказ был сделан позднее 8-ми вечера - привозили на следующий день.",5,3,15
"Отношение к покупателям просто жуткое.Делала заказ в интернет-магазине 26-го числа - из-за глюков сайта заказ не прошел, узнала об этом только когда сама зашла на сайт отследить заказ 28-го числа и увидела, что все товары вернулись в корзину. Позвонила операторам, выяснила ситуацию и в тот же день повторила заказ. На мой вопрос, нельзя ли ускорить доставку, раз проблема с прохождением заказа связана с работой их сервиса, получила ответ ""дата доставки выставляется автоматически, и не может быть изменена"". Уточнил, что доставка в воскресенье будет ТОЧНО.29-го числа со мной связывается служба доставки, опять же утверждают, что заказ придет на следующий день, все в силе.30-го утром получают смс ""Вы можете самостоятельно забрать заказ до 1.12 по адресу..."" - что за ерунда. Как до 1-го я могу забрать его сама, если мне 30-го должны его привезти. Звоню в поддержку.На что получают невразумительный лепет в трубку: ""Ваш товар только привезли и доставку на сегодня уже НЕ ПОЛУЧИТСЯ"". Какого, спрашивается. Оказывается, водитель уже уехал, и он ФИЗИЧЕСКИ НЕ УСПЕЕТ больше развести ни одного заказа.Отсюда логичные вопросы:- Каким образом на доставку в один день у вас оказывается больше товаров, чем водители могут ФИЗИЧЕСКИ развести.- Почему об этом я узнаю только когда САМА звоню вам, и в день доставки. А если бы не звонила, так бы и сидела дома в ожидании курьера- Предложение бесплатной доставки на следующий день вообще удивило. Завтра понедельник, доставка заказа у вас в течение всего рабочего дня. Вы всерьез считаете что 250 рублей стоят того, чтобы из-за них оставаться дома вместо работы.P.S. заказ отменила, и более ничего в этом магазине заказывать не буду. Сервис нулевой, отношение к покупателям на уровне ""мы сами решаем когда вам доставку делать"".","1,5",17,2
"Заказал шины Gislaved 205/55  R16. Доставку на пункт выдачи обещали сделать через 5 дней, не получил информацию в день Х начал названивать в магазин, продержали в режиме ожидания 20 минут. Не дождался ответа, перезвонил, более настойчиво попросил объясниться, сообщили что заказ довезут завтра... Прошел день, ситуация повторилась, только теперь никаких ответов нет, просто вещают в режим ожидания, который бесконечный) В личном кабинете изменили статус заказа на просроченный и всё=) Магазин просто на меня забил)  Невероятно крутой магазин) Кстати, номер заказа 12713690 , если служба качества магазина, просматривает подобные сообщения.",2,28,1
"Являясь постоянным покупателем магазина на протяжении нескольких лет я полгода откладывал этот отзыв, продолжая совершать покупки в Юлмарт. Главным для меня при покупке товара является гарантийное обслуживание. Именно отменное качество постообслуживания выделяло Юлмарт на фоне остальных известных конкурентов. Именно за это я был готов переплачивать. Но времена меняются. Юлмарт вырос и подобные любезности с покупателями уже не требуются. Главный офис в Казани на Сибирском тракте - лицо Юлмарт в Татарстане. Кучку продавцов, которых сложно найти, потому что они мило общаются между собой где-нибудь в укромном месте - стандартная ситуация. Да и зачем они. Сами ответить на вопрос о выборе товара они не в состоянии, посылают великому и могучему эксперту Евгению, который работает в отделе проверки техники после покупки и уже устал от подобного внимания надоедливые покупателей. Стали не редки сбои в работе между кассой и выдачей, также при приеме/выдаче платежей. Но все это меркнет по сравнению с отделом гарантийного обслуживания. Очереди зачастую начинаются со входа. Постоянные возмущения ""жертв бракованных товаров"" мало кого интересуют. Всегда работает лишь один консультант, который ооочень медленно и тщательно принимает товар. Что касается самого брака - отказов в обмене стало куда больше. Мне два раза не повезло с машинкой для стрижки за 2 года. Причем, в первый раз я на свое удивление просто сразу получил деньги после поверхностного осмотра машинки, проработавшей мне верой и правдой полтора года, а вот во второй раз, когда машинка просто перестала работать через пару месяцев пришлось выслушать от консультант особенности нашего законодательства. Я никогда не виню персонал. Почитайте отзывы их сотрудников. Рыба всегда гниет с головы. Видимо, стали экономить. И это при не самых низких ценах в городе.",2,22,1
"нашел у них в дисконте новый телефон, как было написано, у него просто поврежденная упаковка, и скидка из за этого составляла почти 500 рублей, ну я и решил купить этот новый телефон. при проверке в аутпосте сразу заметил следы пальцев на задней крышки, но подумал что это ерунда, может проверяли и забил...уже дома я обнаружил чужие фото внутри, смс и сколы краски (совсем незначительные правда), связался с бывшим владельцем и тот подтвердил использование телефона... сотрудник юлмарта по телефону сказал, что все дисконтные товары б/у и об этом указано, но в этом товаре стояло состояние ""новый"", в других товарах пишут ""товар со следами эксплуатации"" и пр. и как можно было это перепутать непонятно...да и на сайте можно делать фильтр по новым товарам...далее сотрудник предположил, что возможно это просто ошибка оператора, он указал товар как новый, но я как то сомневаюсь в этом, так как первая покупка телефона была 3 месяца назад и он наверняка подвергался пересчету не один раз...мне предложили в виде компенсации такой же телефон только на 20% дороже от цены приобретенного, на что я решил его просто вернуть и забрать деньги... а сколько было продано б/у товаров под видом нового. сколько человек заметили это и вернули. короче более внимательно проверяйте товары, ну а лучше вообще там ничего не покупайте, ведь обман покупателей - это последнее дело для такой крупной сети.",1,28,0
"Заказал телевизор LED телевизор Samsung UE50HU7000U по стоииости 47 560 р с доставкой. Претензий к доставке нет. Принял телевизор по внешнему виду без включения всё полный порядок. Включил и обнаружил внутренние трещины на экране не наблюдаемые снаружи... Нет проблем. Крупная компания ЮЛМАРТ без пробдем заменят... Не тут то было. Заявку о неисправности подал но телефону через 40 минут после доставки. Звонок от доставки с извинениями... Говорю - Вы то тут при чём. Жду ответа, тишина... Прошда суббота, воскресенье, ну ладно выходные, всё понятно. В понедельник начался натуральный развод по РУССКИ...Пришлите нам фото... Присылл на эл.адрес с которого пришло письмо, тишина.. Звоню... Ответ:-Вы отослали не на тот адрес. Прошу ТОТ адрес отсылаю фото... Приходит ответ с заеоловкрм: Ваше обращение в Юлмарт выполнено... Содержание письиа поразило ... Цитирую: В нашем с вами, случае подозрение на механическое повреждение.Подобные повреждение как правила рассматриваются только в момент получения товара. Да ПОВРЕЖДЕНИЙ СНАРУЖИ НЕТ ... Уважаемый Господин Голяткин Г.В.... Это просто наглость требовать ФОТО почему я должен что-то доказывать а затем просто ждать нервничать и названивая кого то искать... Всё как в СССР раписался за товар ТВОИ ПОБЛЕМЫ...     Ранее ЮЛМАРТ только радовал, видимо времена прошли...",1,39,1
