"Купила у них телефон Asus Zenfone2  за 10990, получив была просто счастлива, вставила симку и радовалась покупке, но войдя домой обнаружила что сети то нет... И так было каждый раз , стоило войти в помещение как сети НЕТ. Позвонила в отдел поддержки, описала проблему , мне вежливо ответили , что на возврат или замену у меня есть 14 дней, объяснила что в чеке написано 7 , но к сожалению до ""полноформатного "" магазина смогу доехать только на 8 т.к. живу в подмосковье. И что же на деле, возвращать никто и ничего не собирается, а забирают только на экспертизу, которая составляет 20 дней. Обидно за потраченое время и деньги и не извесно что еще они решат через 20 дней, им ведь может показаться что это нормально, что сети нет в помещениях, на улице ведь все ок.",1,22,10
"14.10.2015 года приобрел видеорегистратор по цене 3030 рублей по клубной карте  цена составила 2910 рублей, а 22.10.2015 попытался сдать бракованный товар на 8 день после покупки - не получилось оказывается СИТИЛИНК живет по своим законам - можно только до 7 дней, а как же статья 18 закона РФ ""О защите прав потребителей""",1,27,7
"Ужасный магазин работа поставлена впарить товар, а если он вам не подходит не коем случаи не отдавать деньги, я удивлен что этот аппарат им каким то способом вернули назад. Купили приставку для телевизора, во первых она была уже пользованная, во вторых не ловит не один цифровой канал,17.10.2015 поехали сдавать не принимают без пленки мол зачем сняли, мы не снимали пленку ее там не было,почему это не отмечено, нам заявил специалист отдела возврата Алексей.Нам при выдачи товара, не кто не чего не говорил про пленку ее отсутствие. На выдачи сказали смотри комплектацию и целостность аппарата.Это все в норме.Итог когда я попросил позвать директора или администратора мне отказали сославшись что на выходном, хорошо кто замешает зам директор, старший смены, ответ просто убил нет некого, вы что сами по себе, да я же большой мальчик. Заключение на руках не работающая приставка ( в плане не ловит цифровые каналы ). Интересно что завсе время моих покупок в магазинах и интернет магазинах мне не разу не отказывали в обмене или возврате. Плохой осадок теперь не когда туда не пойду и вам не советую.",1,22,7
"Ужас.... Просто нереальный ужас..... Мерзопакостнее конторы чем эта в своей жизни не встречала... Купила в августе планшет специально с целью-взять его с собой на отдых. Под него купила сим-карту с интернетом.проработал планшет ровно неделю,потом помер. Привезла в магазин, взяли на экспертизу, подмену не дали, исследовали его ровно 2 недели,потом заменили на новый,т.к . был брак заводской... Я тем временем успела съездить отдохнуть БЕЗ планшета.написала им жалобу на возврат денег и компенсацию расходов (% по кредиту и сим-карту) ,мягко послали на хрен. Руководство у них - это нечто эфемерное и не доступное,как ни спрашивала где оно находится,не признались- сказали что где то недалеко,но это тайна... Через 2 месяца планшет опять сломался.... Приехала проконсультироваться,забрали в ремонт. Написала заявление на подмену- бесполезное дело... Какие угодно отговорки,но подмены Нет.  Подождала несколько дней,позвонила сама узнать что с планшетом- никто не знает. Сказали перезвонят сами через 5 дней.не позвонили. Я позвонила сама через 8 дней. Кое как узнала,что планшет сделали и его (о Алилуйя) сегодня привезут из сервисного центра и позвонят мне. Время 8 часов вечера, мне звонят из ситилинка-гарантийного отдела и говорят...... Что вот сегодня машина попала в пробку,но вот во вторник (это ещё через 3 дня) они обязательно привезут планшет.Это просто издевательство над людьми. Я миллион раз пожалела что связалась с ними.",1,36,8
"В данном магазине начал закупаться в этом году. На текущий момент купил более чем на 200 000 рублей различных товаров. Проблемы начались при заказе бытовой техники.Сначала мне неправильно посчитали доставку. По телефону проблема не решалась пришлось писать через кнопку обратной связи. ВНИМАНИЕ - по телефону вас не могут соединить с отделом, отвечающим за качество обслуживания... никто не примет жалобу и не будет решать ваши проблемы. ТОЛЬКО форма обратной связи и ответ в лучшем случае на следующий день.Потом была эпопея с доставщиками, которые наотрез отказались разуваться и уже даже было увезли заказ (83000 руб) обратно на склад. Имейте ввиду что звонить некуда, если вас что то не устраивает - пишите и ждите, возможно вам даже перезвонят.При сборке и подготовке к эксплуатации посудомойки выясняется что у нее внутри отломано одно крепление и вот тут опять Ситилинк рулит.Звонок в колл центр - звоните в сервис. Звонок в сервис - звоните в представительство. Звонок в представительство - звоните в магазин. Пишем им на форум- тишина. Пишем в форму обратной связи - тишина.Приехал к ним в офис - посылают в отдел гарантии в этом отделе посоветовали - написать на форум =)Круг замкнулся..Если хотите отвратительное отношение за ваши деньги - вперед в ситилинк.",1,32,6
Послепродажное обслуживание никакое. Потеряете денег больше чем сэкономите на покупке. А брак был есть и будет.,1,26,4
"Давно являлся клиентом ситилинка (куплено в ситилинке более чем на 500 т.р.), никогда особо проблем не было.Решил себе взять новый ноутбук (X1 Carbon).Выбрал (итоговая стоимость со скидками получилась 122т.р.), заказал (Q3141966).Позвонил оператор и сообщил, что заказы от 100000 рублей будут обслужены только по 100% предоплате.Сама по себе предоплата-то не проблема, но что, если с пришедшим ноутбуком возникнут проблемы при получении (он будет б/у, он будет неисправен или будет иметь дефекты).Нигде на сайте (.) я не смог найти информации о размере заказа, с которого начинается необходимость в предоплате, порядке её внесения и самое главное порядке её возвращения.Ответ на мое обращение на официальном форуме компании поразил отсутствием ответа. Мол, вы оплату внесите, а потом все по закону. Т.е. если вдруг с заказом что-то не так, то денег вы своих будете ждать еще). И вообще вам никто ничего не обязан. В том числе отказались вносить информацию на сайт. Не ожидал такого отношения к постоянным клиентам =\",1,39,5
"За многие годы работы с Ситилинком было и хорошее и плохое, было много брака, но его меняли без вопросов. Перевёл три фирмы на работу с Ситилинком, принёс кучу денег данной конторе. А что в замен.. Так как сейчас относится руководство к своим покупателям, а тем более корпоративным, ввергает в ужас и заставляет откреститься и забыть как страшный сон ""Уважаемый Ситилинк"". Заказ №S3723236 состоял из комплектующих для сборки компьютеров сотрудникам компании. Привезли товар, проверил комплектность-всё сошлось, подписал документы и отпустил доставку. когда более тщательно начал проверять товар, оказалось что все 4 жестких диска имеют одинаковые повреждения корпуса: погнут край железного каркаса (причём из упаковки я даже не успел достать). Позвонил менеджеру, объяснил ситуацию, выслал все данные и фото повреждений. И что же. Думаете Ситилинк признал свой косяк. Вы ошибаетесь. Переписка: я ""В дополнении жесткие диски были без защиты, обычно их заворачивали в пузырчатую плёнку. В этот раз они просто валялись в пакете со всеми вытекающими последствиями. Повреждения идентичные на всех четырех жестких дисках. Упаковку не раскрывал, поэтому фото с упаковкой."" Ответ менеджера: ""Юрий в общем гарантия отказала в замене…так как это мех повреждение.Акцентируя тем ,что нужно сначала проверить было ,а потом подписывать документы.А щас уже доказать не возможно по чьей вине это произошло.Вы можете написать официальную претензию и отправить по адресу 107497 , г. Москва, ул. Амурская, д. 7, стр. 1 с пометкой для юриста. "" Какова вероятность что, допустим, я ударил все 4 жестких диска одним и тем же местом. Это невозможно. Опять ошибаетесь. Я не верил особо плохим отзывам про гарантии ситилинка. Они были всегда. Но что есть то есть. Когда дозвонился до менеджера с 25 раза (на сотовый не отвечал, видимо безумно был занят), и решил прояснить ситуацию, я услышал смех на всё это. Даже менеджер понимает абсурдность ситуации, но никто ничего делать не собирается",1,34,4
"Покупал SSD TRANSCEND 340 Series TS128GSSD340 128Гб, 2.5"", SATA III, через 3 месяца диск стал зависать, проблема именно в нём, с другими дисками компьютер работает нормально. В гарантии пролежал 5 месяцев, позвонили предложили забрать якобы рабочий товар (дефект не подтвержден). Забирать не буду, можете выкинуть, а лучше поставьте его директору на рабочий компьютер. В данном магазине сделал более 15 заказов, но такое гарантийное отношение просто выбешивает. Буду покупать в других магазинах - к вам ни ногой больше. Q0377604",1,34,5
"Магазин в целом очень нравится но заказ  №Q2468540 товар был забракован,по номеру заявки LDA182753  в гарантийный отдел был оформлен возврат денег в онлайне на банковский счет 30.07.2015.Денег по прежнему не поступало. Первая жалоба по данному случаю так же результатов не дала, это вторая жалоба. Девушка отвечающая на мою жалобу сначала сказала, что деньги переведены обращайтесь в банк, при следующем обращении она сказала, что денег магазин не переводил и мне лично нужно явиться в отдел гарантии, хотя в статусе сразу гарантийного отдела стоит ""Подтверждён для возврата денег"". как то не профессионально , а цена вопроса то 800р))) Разобрался, но сам, оказывается на карту переводятся деньги возврата , если оплата самого товара была сделана по карте, деньги готовы вернуть только наличными, Но это все как то нужно сразу объяснять , ОБЩАТЬСЯ нужно с клиентами...",4,10,4
"Хочу начать с того, что сам немного накосячил, но тем не менее это не оставляет морального права персоналу поступать нечестно с людьми. Ситуация следующая. Просматривал товар ночью, заказ решил сделать в этот же день, но днём. Сев за компьютер спустя 12 часов, удивился, заметив подорожание всего товара на 10 руб. Мелочи. Заказал, всё привезли, пошёл забирать. Покупки такого рода делал в первый раз и был доверчив. Подписал бумажку, принёс всё домой. Первое, что заметил - это разрезанная гарантийная наклейка на блоке питания. Посмотрев в бумажку, понял что в общем-то ничего предъявить не смогу, так как подписался под ""товар осмотрел, претензий не имею"". Но на выдаче даже не предложили проверить, обидно, в следующий раз буду знать, что с нашими торгашами лучше быть бдительнее. Дальше хуже. Корпус оказался и вовсе убийцей, даёт где-то короткое замыкание, уже убил одну мать, хочет убить вторую. Вне корпуса, на газетке всё оборудование работает нормально, подключались два разных БП, которые конечно же, прозванивались. Напряжения номинальны. Потом ещё накрылись и мышь и клава, что по-моему, удивительно. Колонки, купленные здесь же, на второй день начали хрипеть, потом, правда самоизлечились. Не советую никому тут ничего покупать. А сам больше никогда...",1,78,17
"15.11.2011 заказал на сайте картриджи для электробритвы с получением в mini на 17.11.2011, заказ W1089602. 17.11.2011 получил SMS о приходе товара. Когда уже собирался выходить из дома, позвонил менеджер и сказал, что товар не привезли (...). Попробовал договориться о доставке на следующий день - оказалось, что товара нет в наличии. Результат - потерянное время. Да, отношение к клиентам явно дискаунтерское, т.е. дешевое. Первая попытка покупки скорее всего будет и последней.","1,5",26,4
"Заказал мультиварку супруге в подарок самовывозом с ул.Амурской. Очереди в кассу и ожидание выдачи заказанного товара это отдельная история, ожидание 40-50 мин это для них норма. При выдаче заказа сотрудник магазина очень настойчиво просил первым делом расписаться в документах о приемке ДО выдачи заказа, на что я попросил сначала осмотреть прибор, сотрудник недовольно вытолкнул мне коробку со словами: ""...нате смотрите..."", пришлось самому вскрывать упаковку, доставать мультиварку из упаковки.После осмотра я не смог ее упаковать как положено и коробка не закрывалась, я снова обратился к сотруднику выдававшему заказ, на что получил ответ: ""...сами доставали, сами и упаковывайте..."", на просьбу пригласить руководство, я опять же получил грубый отказ, к сожалению времени выяснять отношения больше не было, поскольку уже и так потерял час на оплату и ожидание заказа. Впечатление от обслуживания отвратительные, причем аналогичные приценденты случались в Ситилинке и ранее, но вышеописанный случай стал последней каплей, больше туда ни ногой, уж лучше пусть будет дороже, но с нормальным обслуживанием и человеческим отношением.",2,62,10
"По рекомендации своего товарища (ктр давно и в больших кол-вах приобретает в данном магазине товар), решил преобрести комплектующие для компа. Посмотрели, выбрали, заказали все норм. После тога, как я забрал товар на точке выдачи в универмаге ""Московский"" (м. Комсомольская), и приехал домой, начал сборку. Все прошло успешно, но когда дело дошло до установки винды, оказалось, что HDD не работает. После извлечения его из ""тела"" повреждений не обнаружили. На след день повез в гарантийку в 100% уверенности, что ща поменяют:) Приемщик нашел внешнее повреждение, показал и установил экспертизу. Спорить не буду, маленькая коцка была, но не мною сделанная. Жалко что такой крупный магазин и не может решить такой мелочный вопрос, а просто впаривает битые жесткие диски. Двойка вам за это и позор.",2,52,7
"Всю бытовую технику , электронику и расходники уже давно покупаю здесь. На порядок дешевле, своя гарантийка. Советую знакомым, они тоже довольны;-))))",5,5,18
"Купил в Citilink 2 HDD WD по 500 Гб (№ заказа w0957911 от 04.10.2011). Два диска нужно было, чтобы организовать RAID. Диски поставляются в полиэтиленовом запаянном пакете. После установки дисков оказалось, что один из них не работает. Он долго определяется, а затем система выдает ошибку: S.M.A.R.T. command failed. Не долго думая, я отвез диск в гарантийный отдел (10.10.2011). Сотрудник гарантийного отдела (молодой человек в белом свитере) после беглого осмотра диска заключил, что диск уже не на гарантии, поскольку нарушена целостность - сколы(.) на частях HDD. На этом разговор был окончен. Учитывая, в каких пакетах поставляются диски, сколы запросто могли быть получены в процессе транспортировки. Приехав домой, я осмотрел второй диск - рабочий. У него точно такие же сколы на передней стороне диска. Был клиентом Citilink долгое время, но думаю после этого случая буду относиться к покупкам у них с осторожностью, т.к. даже гарантийные случаи они отказываются рассматривать, не вникая в суть проблемы.",1,61,14
"Начну с того, что очень долго ждали, когда же к нам подойдет хоть кто нибудь для консультации. Потом выяснилось, что выбранный нами ноутбук идет без програмного обеспечения. Хотя, ту же самую модель неделю назад подруга покупала в полной комплектации. Затем началось страшное. Оплачивала я ноутбук по кредитной карте, деньги сняли моментально, но в программе у них не отобразилась продажа, и мне предложили повторно заплатить, дав какую то бумажку, о том что вернут мне уже снятую сумму на карту в течении 30 дней. Все это *оформление покупки* продолжалось около часа, извинения мне принесли в форме-одолжения. типа:вы уж ивините, мы не виноваты. Жесть.... В итоге: у ноутбука не работает сенсорная панель..... Я в шоке.... Мало того, что я на деньги попала(карта кредитная, буду платить проценты ...), так еще и брак.... А ведь это был подарок брату на 25 лет. Что делать теперь. Обращаться в отдел по правам потребителя. Магазин находиться на выезде из города, добраться не просто, если еще учесть, что работаю я до пол восьмого, и не успеваю лично выразить свою БЛАГОДАРНОСТЬ за столь ПРИЯТНЫЕ впечатления....И еще очень интерессно, есть ли вероятность, что руководство отслеживает отзывы и принимает хоть какие меры....Хотелось бы получить обратную связь.","1,5",35,6
"Очень удобный магазин. Отличная навигация по сайту. Почти про весь товар подробное описание. Покупал уже много (Принтер, утюг, сотовый телефон, пылесос комп. комплектующие и т.д.) Небольшие проблемки были с принтером, оказался с браком, но его без проблем поменяли на следующий день. А так все что брал работает и по сей день. Удобные точки доставки почти по всей москве. И большой Ассортимент товара.","4,5",5,19
"В магазине Ситилинк в СПб приобрели сотовый телефон sonyericsson w100i за 3590 тысячи рублей .Изначально телефон немного мерцал и немного ""подвисал"", но с такими мелкими изъянами обращаться с претензией не стали.А зря. Через 5 месяцев использования телефон стал не только мерцать а, извините, окончательно взбесился(вкл. и выкл. самопроизвольно,открывались самостоятельно приложения,не удалялись смс из памяти, при нормальной работе сотового оператора аппарат не работал, видео крутилось когда хотелось и где хотелось, не понятно идет ли набор номера и прочее.).Перечислять все недостатки не буду, т.к. их очень много.Обратились в магазин с заявлением о возврате денег за ненадлежащего качества товар, ну разумеется с просьбой проверки качества.Телефон забрали и без моего согласия отремонтировали, а именно, обновили ПО.Выдали квитанцию о том, что ремонтные работы были проведены и сказали что обновление ПО это не ремонт.Сервисный центр проводивший работы и представители sonyericsson сказали, что данная процедура является ремонтом, о чем есть соответствующие аудиозаписи.Все доказательства того, что это ремонт и что Ситилинк нарушил все что только было можно касаемо законов, у меня имеется.Приводила им обоснованные требования, писала какие законы они нарушили, все ГОСТы перечислила, все доказала, разжевала а в ответ:""обновление ПО не ремонт, ну и что что починили, он же работает, ничего не знаем"".Видимо Ситилинку законы неписаны, он их просто игнорирует.В данный момент жду ответ на третье требование вернуть деньги.Если не вернут, то буду пересылать всю пачку документов в Прокуратуру СПб.Присоединяйтесь, если Вас обманули.При подаче коллективной жалобы прокурору это чревато для Ситилинка даже преостановкой деятельности на 90 дней на время разбирательств.Если кто попал в такую ситуацию, пишите все Законы РФ, все ГОСТы дам.Боритесь за справедливость и за свои права.То что у них там не все чисто свидетельствуют Ваши отзывы.","3,5",26,12
"из-за копеечной карты памяти пудрят мозги уже неделю.начнем с того, что 03.06. я сделал заказ на карту памяти, его якобы приняли, в личном кабинете все было и номер заказа и статус, но потом благополучно все пропало. не перезвонили.пришел сам разузнать в mini в Кстово Нижегородская область 07.06., на меня удивленно посмотрели и констатировали, что мой заказ почему-то не принялся...вечером 07.06. перезаказал, снова все в личном кабинете появилось, перезвонили, сказали, что 09.06. после 17:00 можете забирать из Кстово, как я и хотел.предварительно позвонив по телефону 215-18-88 - сказали, что карта памяти уже в Кстово - прихожу 09.06. после 17:00. карты памяти нет. и никто не знает где онагоспода из ситилинка, у вас есть объяснения такой работе.",1,17,3
"Хочу поблагодаприть руководство фирмы и обслугу магазина. Магазин СИТИЛИНК - надежный, кадры подобраны грамотно. При общении - внимательны и вежливы. Это редкое явление, когда к тебе с доброжеланием относятся. Советую своим друзьям и знакомым делать покупки. Радиотелефон Siemens А L140 (M6607454; te914066II901) неплохой, удобный, легкий в обращении - без зарядки 12-14 час. выдерживает. Выходил на улицу, живу во многоэтажке, мусор на Сретенку выносил (220 шагов) - берет прием-передачу на отлично, без шипения. Здорово, доволен, Ещё бы...720 руб. беспроводный телефон с будильником, автоответчиком и автовызовом....С уважением и добрыми пожеланиями,ВикторМосква",5,3,16
"Магазин понравился. Удобный поисковик, при заказе через сайт быстро перезванивают. Товар получала в пункте выдачи на Братиславской. Если заказываешь в первой половине дня, то на следующий день товар уже на месте. Очень понравилась услуга СМС-оповещения о доставке моего товара на пункт выдачи.",5,4,10
"Пакупали здесь технику для офиса,купили в центральном офисе налом, нас обслужили хорошо конечно,но не быстро,купленный товар пока работает.Еще заказывали через интернет картриджи раз 5 в разное время с доставкой в мини магазин, конечно плохо что товар едит 1-2 дня,но хорошо, что всегда вовремя конкретно вуказанный день и час.Пока нареканий нет.Посмотрим как будет дальше.А вообще граждане которые пишут отрицательные отзывы ознокомтесь пожалуйста о законе прав потребителей и вам в обмене или возврате товара (если правда за вами) не сможет отказать не один магазин.Удачи вам.","3,5",2,9
Не раз заказывал железо для комп. Покупал телевизор и многое другое.ЦЕНА- цена на порядок дешевле чем у аналог. магазинов.СИТИЛИНК так держать молодци.Я доволен.,5,6,14
"Покупали мобильный телефон. Заказ сделали по телефону, нас подробно проконсультировали, указали дату комплектации, все без проблем. Мы доставку не заказывали, забирали сами. Как я теперь понимаю, мне повезло, что очередь была небольшая. Заплатили, получили, пошли проверять. За огромной стойкой для проверки всего один мальчик, который не только не успевает всем помочь, но вообще не знает за что хвататься, т.к. его зовут со всех сторон. Никакой естественно живой очереди, т.к. покупатели располагаются за этим столом в хаотичном порядке. Одни хотят только печать поставить, другие хотят комп проверить, в итоге покупатели злющие и готовы перебить друг друга, а заодно и работника магазина. Вместо проверки пришлось ставить печать в гарантийный талон и уходить в надежде, что с телефоном все будет ок, или, в противном случае, его действительно, как и обещают, возьмут обратно. Но к качеству пока претензий нет, а вот обращаться ли туда еще - начинаю задумываться.","3,5",13,7
"Александр, Пишу,потому,что столкнулся с подводными камнями при покупке телевизора и хочу поведать будущим покупателям с чем они могут столкнуться при покупке товаров в магазине ""Ситилинк"",При покупке очередного телевизора в этом магазине,получилось так,что пульт телевизора и усилителя ""Триколор"" оказались совместимы на 70%,В результате я нажимаю на клавиши одного из пультов,а срабатывают другие функции на одном из аппаратов,Я купил телевизор 28,12,2012 года,а принёс его с просьбой обменять на телевизор другой марки 29,12,2012 года,Мне предложили пройти в сервесный центр, Я в сервесном центре обратился со своей проблемой к менеджеру Дервиш Дмитрию,Он сказал,что сейчас посмотрит состояние телевизира,Внимательно и долго его рассматривал и заявил,что он увидил на контуре телевизора потёртость и телевизор обмену не подлежит,Я тоже внимательно посмотрел,то место куда он ткнул пальцем,Там ничего не было,Через 15 минут подключились два товарища которые были в очереди за мной,они тоже ничего не увидили,На что менеджер Андрей тупо сказал:""Странно,что вы не видите,а я вот вижу""Я обратился к менеджеру который стоял не далеко от нас и слушал,что происходит,Я обратился к нему,обьяснил суть нашего спора,он подошёл,посмотрел и уверенно указывая намного левее ткнул на расстоянии пальцем в телевизор,Поражающая зоркость...... И сказал,что он тоже видит,Я уже попросил посмотреть с их стороны,потому что они сказали,что им с их стороны виднее,но увы ничего не заметил,Короче,обменять телевизор который я только достал с упаковки,опробывал в работе,но он мне не подошёл,опятьупаковал,отвёз с целью обменять и вдруг он оказался в разряде потерявших внешний вид,Я удивляюсь наглости менеджеров,которые сами себе придумали потёртость,сделали дураками 3-х покупателей и всё потому,что им так захотелось,а может их обидели на работе в денежном отношении,а может жена испортила настроение и т,д,Просто всё зависит от настроения менеджеров или они действовали по чёткой инструкции выше стоящего начальства,Уважаемые саратовцы,прежде чем делать покупки в этом магазине,вооружитесь увиличительным стеклом и не смотря на очередь внимательно осмотрите вручаемый вам товар и принадлежности к нему и то это не гарантия,что менеджеры данного магазина,если вы захотите поменять товар в установленные сроки не найдут небольшую потёртость,а если не найдут,они будут тупо утверждать,ЧТО ОНИ УВИДЕЛИ ЭТУ ПОТЁРТОСТЬ и вы не сможете ничего им сказать,потому,что им выгодно увидить то,что вы не видите и сделать вас ДУРАКОМ, Я написал заявление по этому поводу генеральному директору,и нечайно в нём написал вместо слова ""потёртость"" слово ""царапина"" через 20 дней мне пришёл ответ,что царапина которой не было испортила товарный вид телевизора,Я конечно мог провести независимую экспертизу,обратиться в общество защиты прав потребителя,потом в суд,компенсации и т,д,Но я слишком долго ждал ответ на моё заявление и просто поостыл,да и нервы и спокойствие моё мне дороже, Дай бог вам всем здоровья особенно менеджеру Дервиш Дмитрию, А особенно большое спасибо от моей тещи,я ей подарил этот телевизор, Твёрдая 2,",4,89,1
"С 2010 года постоянно покупаю технику и электронику себе и друзьям в Ситилинке. Сайт очень удобный, незамороченный, актуальные отзывы, умеренные цены, множество полезных инструментов для подбора товара. Можно сказать эталонный сайт. С доставкой никогда таких проблем как у предыдущих ораторов не было, тем более понятно что самовывоз намного удобнее (можно спокойно проверить товар, расплатится как хочется нал безнал), Ситилинк мини (пункты выдачи и оплаты товара) есть и в Москве и Подмосковье. По ценнам предложения одни и лучших, да бывает дороже чем неизвестных магазинах, но покупая в Ситилинке я уверен что товар будет качественным и могу расчитывать на гарантию.",5,5,54
